province,year_month,AQI,CO,NO2,O3,PM10,PM2.5,SO2,population,gdp,region,climate_type,is_coastal
Anhui,2014-05,133.86666666666667,1.1833333333333333,27.28333333333333,52.166666666666664,174.13666666666666,95.11666666666667,25.62,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-06,115.43333333333334,1.2233333333333334,22.26,57.85333333333333,125.97333333333334,86.24333333333334,34.416666666666664,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-07,85.35666666666667,1.0466666666666666,20.69666666666667,45.49333333333333,90.73,60.879999999999995,20.01,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-08,71.23666666666666,1.01,19.173333333333332,36.373333333333335,77.38,49.673333333333325,13.706666666666669,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-09,71.18333333333334,1.0566666666666666,24.596666666666668,37.806666666666665,77.25333333333333,49.35333333333333,17.37333333333333,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-10,90.73,1.2333333333333334,37.48333333333333,34.5,104.01,63.91,23.163333333333338,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-11,93.88333333333333,1.5533333333333335,39.23,24.513333333333332,90.95333333333333,69.56,24.123333333333335,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2014-12,88.88666666666667,1.2833333333333334,43.03666666666667,19.496666666666666,91.23,64.17666666666666,34.22,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-01,108.7088888888889,1.3755555555555556,37.63444444444444,40.835,111.46444444444445,80.09944444444444,31.40611111111111,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-02,90.185,1.2083333333333333,27.553888888888892,46.36611111111111,93.03888888888889,65.38277777777779,28.15,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-03,69.6511111111111,1.136111111111111,26.370555555555555,42.57666666666667,72.86222222222221,47.20944444444444,23.135555555555555,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-04,71.90944444444443,1.1055555555555554,29.453333333333333,51.59277777777778,78.9161111111111,48.71388888888889,25.401111111111113,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-05,85.04222222222222,0.8772222222222221,28.77111111111111,59.785,94.46111111111111,59.14,26.340555555555554,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-06,65.88444444444445,0.8255555555555555,25.518888888888892,62.71666666666667,69.08111111111111,41.95666666666667,21.382777777777775,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-07,56.14,0.6844444444444444,22.094444444444445,55.38333333333333,57.07555555555555,35.25,17.97888888888889,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-08,62.61722222222222,0.7566666666666667,25.706111111111113,58.50888888888889,67.75833333333334,40.10277777777778,19.43277777777778,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-09,65.17777777777778,0.8361111111111111,28.41722222222222,60.06555555555556,71.08777777777777,42.40611111111111,19.977777777777778,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-10,91.50333333333333,0.9905555555555554,38.67055555555556,58.08944444444445,101.83444444444444,65.13333333333334,25.661666666666665,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-11,76.23388888888888,1.1694444444444445,36.257222222222225,37.611111111111114,76.93944444444443,53.95611111111111,25.15277777777778,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2015-12,113.96444444444445,1.43,47.85166666666667,33.75944444444444,119.46666666666667,83.75944444444445,32.43944444444444,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-01,114.06,1.2772222222222223,44.93666666666667,33.31388888888889,111.21833333333333,84.66888888888889,29.42055555555556,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-02,91.0611111111111,1.2166666666666666,38.21222222222222,46.263888888888886,91.4161111111111,65.95333333333333,27.905555555555555,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-03,96.9238888888889,1.1422222222222222,42.90222222222222,55.67611111111111,101.10944444444445,70.13555555555556,25.66888888888889,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-04,73.64722222222223,0.9944444444444444,35.09166666666667,65.62833333333333,81.92722222222223,49.44888888888889,20.358888888888888,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-05,71.39388888888888,0.7894444444444445,30.504444444444445,76.37611111111111,78.44722222222222,46.51555555555555,20.474444444444444,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-06,52.739444444444445,0.7527777777777778,28.674444444444443,70.92444444444445,52.03,32.86055555555556,19.59,9362701.0,12013.1,East China,Subtropical Monsoon,No
Anhui,2016-07,47.45,0.735,26.715555555555554,68.21833333333333,46.38777777777778,28.262222222222224,17.576666666666668,9362701.0,12013.1,East China,Subtropical Monsoon,No
