city,date,type,value,province,is_coastal,population,gdp,climate_type,region
福州,201405,PM10,71.2,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
福州,201405,PM2.5,36.35,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
福州,201405,SO2,6.87,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
秦皇岛,201405,AQI,78.18,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,CO,0.87,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,NO2,45.77,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,O3,59.66,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,PM10,105.46,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,PM2.5,39.56,河北省,是,3070300.0,2546.9,温带季风气候,华北
秦皇岛,201405,SO2,40.0,河北省,是,3070300.0,2546.9,温带季风气候,华北
章丘,201405,AQI,76.73,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,CO,1.25,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,NO2,25.97,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,O3,112.78,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,PM10,92.16,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,PM2.5,43.43,山东省,否,1070000.0,540.0,温带季风气候,华东
章丘,201405,SO2,41.87,山东省,否,1070000.0,540.0,温带季风气候,华东
绍兴,201405,AQI,91.13,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,CO,1.01,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,NO2,38.5,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,O3,106.61,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,PM10,106.73,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,PM2.5,62.97,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绍兴,201405,SO2,26.38,浙江省,否,5211700.0,7351.0,亚热带季风气候,华东
绵阳,201405,AQI,97.21,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,CO,0.81,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,NO2,39.21,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,O3,73.54,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,PM10,113.25,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,PM2.5,70.8,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
绵阳,201405,SO2,14.19,四川省,否,4886731.0,3626.9,亚热带季风气候,西南
聊城,201405,AQI,116.02,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,AQI,116.02,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,CO,1.8,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,CO,1.8,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,NO2,39.51,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,NO2,39.51,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,O3,81.97,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,O3,81.97,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,PM10,162.67,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,PM10,162.67,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,PM2.5,76.13,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,PM2.5,76.13,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,SO2,30.02,山东省,否,5997889.0,2779.9,温带季风气候,华东
聊城,201405,SO2,30.02,山东省,否,5997889.0,2779.9,温带季风气候,华东
肇庆,201405,AQI,55.13,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,AQI,55.13,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,CO,1.4,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,CO,1.4,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,NO2,34.26,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,NO2,34.26,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,O3,50.22,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,O3,50.22,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,PM10,60.33,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,PM10,60.33,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,PM2.5,34.93,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,PM2.5,34.93,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,SO2,24.25,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
肇庆,201405,SO2,24.25,广东省,是,4121855.0,2705.1,亚热带季风气候,华南
胶南,201405,AQI,94.66,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,CO,0.74,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,NO2,25.32,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,O3,107.0,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,PM10,124.44,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,PM2.5,61.23,山东省,是,846000.0,80.0,温带季风气候,华东
胶南,201405,SO2,20.15,山东省,是,846000.0,80.0,温带季风气候,华东
胶州,201405,AQI,101.27,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,CO,0.62,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,NO2,37.96,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,O3,100.3,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,PM10,128.48,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,PM2.5,66.55,山东省,否,903000.0,955.4,温带季风气候,华东
胶州,201405,SO2,26.17,山东省,否,903000.0,955.4,温带季风气候,华东
自贡,201405,AQI,113.93,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,CO,0.81,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,NO2,19.01,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,O3,19.85,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,PM10,135.95,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,PM2.5,82.96,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
自贡,201405,SO2,15.09,四川省,否,2345816.0,1115.2,亚热带季风气候,西南
舟山,201405,AQI,65.39,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,CO,1.03,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,NO2,23.12,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,O3,97.57,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,PM10,67.0,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,PM2.5,44.38,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
舟山,201405,SO2,9.04,浙江省,是,1170900.0,1560.4,亚热带季风气候,华东
芜湖,201405,AQI,134.16,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,CO,1.14,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,NO2,24.44,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,O3,56.05,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,PM10,167.52,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,PM2.5,100.65,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
芜湖,201405,SO2,25.39,安徽省,否,3654217.0,3004.5,亚热带季风气候,华东
苏州,201405,AQI,117.4,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,CO,0.93,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,NO2,48.88,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,O3,89.77,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,PM10,133.38,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,PM2.5,85.5,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
苏州,201405,SO2,21.93,江苏省,否,12749106.0,23958.3,亚热带季风气候,华东
茂名,201405,AQI,33.81,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,CO,0.71,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,NO2,11.54,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,O3,46.16,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,PM10,33.73,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,PM2.5,17.62,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
茂名,201405,SO2,13.4,广东省,是,5790468.0,3904.6,亚热带季风气候,华南
荆州,201405,AQI,162.46,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,CO,1.44,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,NO2,44.5,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,O3,60.45,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,PM10,217.26,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,PM2.5,120.75,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荆州,201405,SO2,28.33,湖北省,否,3440020.0,3008.6,亚热带季风气候,华中
荣成,201405,AQI,77.54,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,CO,0.26,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,NO2,19.13,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,O3,122.55,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,PM10,97.83,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,PM2.5,45.72,山东省,是,658103.0,415.0,温带季风气候,华东
荣成,201405,SO2,24.73,山东省,是,658103.0,415.0,温带季风气候,华东
莱州,201405,AQI,107.68,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,CO,0.66,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,NO2,31.65,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,O3,109.4,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,PM10,159.56,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,PM2.5,60.81,山东省,否,902000.0,720.5,温带季风气候,华东
莱州,201405,SO2,40.53,山东省,否,902000.0,720.5,温带季风气候,华东
莱西,201405,AQI,86.94,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,CO,0.56,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,NO2,31.92,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,O3,119.45,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,PM10,84.53,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,PM2.5,60.52,山东省,否,743000.0,452.8,温带季风气候,华东
莱西,201405,SO2,19.07,山东省,否,743000.0,452.8,温带季风气候,华东
菏泽,201405,AQI,116.91,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,CO,1.23,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,NO2,29.11,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,O3,107.23,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,PM10,169.3,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,PM2.5,73.43,山东省,否,8839138.0,4205.3,温带季风气候,华东
菏泽,201405,SO2,43.39,山东省,否,8839138.0,4205.3,温带季风气候,华东
营口,201405,AQI,64.62,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,CO,1.04,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,NO2,33.34,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,O3,97.01,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,PM10,77.23,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,PM2.5,35.19,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
营口,201405,SO2,17.87,辽宁省,是,1872261.0,1431.6,温带季风气候,东北
葫芦岛,201405,AQI,87.84,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,CO,1.07,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,NO2,43.71,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,O3,77.96,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,PM10,113.76,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,PM2.5,53.55,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
葫芦岛,201405,SO2,31.39,辽宁省,是,2428056.0,1237.5,温带季风气候,东北
蓬莱,201405,AQI,83.68,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,CO,1.1,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,NO2,44.97,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,O3,109.0,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,PM10,109.22,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,PM2.5,51.17,山东省,是,450000.0,300.0,温带季风气候,华东
蓬莱,201405,SO2,19.46,山东省,是,450000.0,300.0,温带季风气候,华东
衡水,201405,AQI,148.43,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,CO,0.77,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,NO2,37.03,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,O3,118.11,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,PM10,229.75,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,PM2.5,72.72,河北省,否,4203435.0,1720.6,温带季风气候,华北
衡水,201405,SO2,34.64,河北省,否,4203435.0,1720.6,温带季风气候,华北
衢州,201405,AQI,78.85,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,CO,0.68,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,NO2,26.57,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,O3,60.12,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,PM10,87.19,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,PM2.5,55.54,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
衢州,201405,SO2,18.98,浙江省,否,2185100.0,1135.3,亚热带季风气候,华东
西宁,201405,AQI,82.96,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,CO,0.9,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,NO2,32.07,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,O3,69.81,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,PM10,107.09,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,PM2.5,50.83,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西宁,201405,SO2,41.12,青海省,否,2468552.0,1447.5,高原高寒气候,西北
西安,201405,AQI,99.12,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,CO,1.59,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,NO2,31.44,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,O3,46.26,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,PM10,144.31,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,PM2.5,56.4,陕西省,否,12947563.0,11486.5,温带季风气候,西北
西安,201405,SO2,14.44,陕西省,否,12947563.0,11486.5,温带季风气候,西北
诸暨,201405,AQI,83.13,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,CO,1.1,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,NO2,32.69,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,O3,79.47,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,PM10,102.33,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,PM2.5,55.77,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
诸暨,201405,SO2,14.49,浙江省,否,1163000.0,1202.5,亚热带季风气候,华东
贵阳,201405,AQI,75.92,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,CO,0.83,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,NO2,30.24,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,O3,47.27,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,PM10,87.48,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,PM2.5,52.64,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
贵阳,201405,SO2,18.74,贵州省,否,5961940.0,4921.2,亚热带季风气候,西南
赤峰,201405,AQI,79.51,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,CO,0.81,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,NO2,21.44,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,O3,62.7,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,PM10,108.26,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,PM2.5,28.07,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
赤峰,201405,SO2,24.6,内蒙古自治区,否,3418663.0,1682.8,温带大陆性气候,华北
连云港,201405,AQI,112.73,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,CO,0.87,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,NO2,37.01,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,O3,119.94,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,PM10,146.53,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,PM2.5,73.98,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
连云港,201405,SO2,30.93,江苏省,是,4502857.0,4005.0,亚热带季风气候,华东
遵义,201405,AQI,79.63,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,CO,0.62,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,NO2,33.77,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,O3,38.82,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,PM10,92.29,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,PM2.5,56.67,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
遵义,201405,SO2,14.14,贵州省,否,6629345.0,4401.3,亚热带季风气候,西南
邢台,201405,AQI,148.73,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,CO,1.33,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,NO2,64.08,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,O3,78.37,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,PM10,228.6,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,PM2.5,86.58,河北省,否,7072672.0,4346.3,温带季风气候,华北
邢台,201405,SO2,67.66,河北省,否,7072672.0,4346.3,温带季风气候,华北
邯郸,201405,AQI,124.07,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,CO,1.53,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,NO2,57.89,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,O3,87.95,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,PM10,188.19,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,PM2.5,67.97,河北省,否,9151278.0,4388.2,温带季风气候,华北
邯郸,201405,SO2,57.05,河北省,否,9151278.0,4388.2,温带季风气候,华北
郑州,201405,AQI,115.13,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,CO,1.62,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,NO2,47.48,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,O3,49.41,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,PM10,157.92,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,PM2.5,78.99,河南省,否,12655300.0,12934.7,温带季风气候,华中
郑州,201405,SO2,39.36,河南省,否,12655300.0,12934.7,温带季风气候,华中
鄂尔多斯,201405,AQI,93.53,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,CO,0.6,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,NO2,18.79,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,O3,111.93,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,PM10,128.78,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,PM2.5,40.07,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
鄂尔多斯,201405,SO2,14.05,内蒙古自治区,否,2336487.0,5613.4,温带大陆性气候,华北
重庆,201405,AQI,70.8,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,CO,1.07,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,NO2,35.58,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,O3,37.3,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,PM10,86.29,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,PM2.5,48.56,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
重庆,201405,SO2,19.13,重庆市,否,32054159.0,29129.0,亚热带季风气候,西南
金华,201405,AQI,82.61,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,CO,0.86,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,NO2,26.33,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,O3,79.56,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,PM10,84.02,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,PM2.5,59.77,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金华,201405,SO2,23.7,浙江省,否,5602253.0,5562.5,亚热带季风气候,华东
金坛,201405,AQI,112.64,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,CO,1.4,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,NO2,41.01,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,O3,118.96,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,PM10,132.42,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,PM2.5,78.6,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金坛,201405,SO2,33.93,江苏省,否,553000.0,420.0,亚热带季风气候,华东
金昌,201405,AQI,91.49,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,CO,0.9,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,NO2,13.12,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,O3,106.22,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,PM10,128.48,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,PM2.5,33.42,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
金昌,201405,SO2,24.61,甘肃省,否,464734.0,522.5,温带大陆性气候,西北
铜川,201405,AQI,100.76,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,CO,1.19,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,NO2,32.21,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,O3,82.28,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,PM10,129.42,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,PM2.5,106.3,陕西省,否,771414.0,698.3,温带季风气候,西北
铜川,201405,SO2,14.09,陕西省,否,771414.0,698.3,温带季风气候,西北
银川,201405,AQI,74.94,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,CO,1.4,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,NO2,35.8,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,O3,84.3,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,PM10,97.12,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,PM2.5,33.16,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
银川,201405,SO2,17.02,宁夏回族自治区,否,2825706.0,2535.6,温带大陆性气候,西北
锦州,201405,AQI,86.89,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,CO,0.94,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,NO2,43.27,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,O3,95.64,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,PM10,99.39,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,PM2.5,54.12,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
锦州,201405,SO2,34.84,辽宁省,是,3017000.0,1237.5,温带季风气候,东北
镇江,201405,AQI,137.75,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,CO,1.21,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,NO2,50.28,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,O3,83.76,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,PM10,188.67,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,PM2.5,84.76,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
镇江,201405,SO2,33.1,江苏省,否,3115912.0,5017.0,亚热带季风气候,华东
长春,201405,AQI,61.98,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,CO,0.68,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,NO2,45.32,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,O3,60.38,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,PM10,76.4,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,PM2.5,32.81,吉林省,否,6744562.0,6744.6,温带季风气候,东北
长春,201405,SO2,12.29,吉林省,否,6744562.0,6744.6,温带季风气候,东北
